area,seniority,title,company,source,location,workplace_type,published_date,url,skills,area_score,area_matches,search_term,external_id,description
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - CARANGOLA - TJMG,Wyntech,gupy,"Carangola, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk5NzIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659972,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - GOVERNADOR VALADARES - TJMG,Wyntech,gupy,"Governador Valadares, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTg1MjIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11658522,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - GUANHÃES - TJMG,Wyntech,gupy,"Guanhães, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTg3MzYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11658736,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - GUAXUPÉ - TJMG,Wyntech,gupy,"Guaxupé, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk3MzYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659736,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - IPATINGA - TJMG,Wyntech,gupy,"Ipatinga, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTg0OTYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11658496,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - MANHUAÇU - TJMG,Wyntech,gupy,"Manhuaçu, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk5MzksInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659939,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - PATOS DE MINAS - TJMG,Wyntech,gupy,"Patos de Minas, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTkzNDUsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659345,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - PATROCÍNIO - TJMG,Wyntech,gupy,"Patrocínio, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk0MjEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659421,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - POUSO ALEGRE - TJMG,Wyntech,gupy,"Varginha, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk2NzEsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659671,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - POÇOS DE CALDAS - TJMG,Wyntech,gupy,"Belo Horizonte, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk3NTQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659754,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - SÃO JOÃO DEL REI - TJMG,Wyntech,gupy,"São João Del Rei, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk5MTcsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659917,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - SÃO LOURENÇO - TJMG,Wyntech,gupy,"São Lourenço, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk1MTIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659512,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - TEOFILO OTONI - TJMG,Wyntech,gupy,"Teófilo Otoni, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTg5NjAsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11658960,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - UBERABA - TJMG,Wyntech,gupy,"Uberaba, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk0NTgsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659458,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - VARGINHA - TJMG,Wyntech,gupy,"Varginha, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NTk1NDksInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11659549,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TECNICO JUNIOR VOLANTE C4 - VIÇOSA - TJMG,Wyntech,gupy,"Viçosa, Minas Gerais",Presencial,2026-07-16,https://wyntech.gupy.io/job/eyJqb2JJZCI6MTE2NjAwMjMsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"ITIL, Inglês, Windows",25.0,"analista de suporte(t), suporte tecnico(t), suporte",suporte tecnico junior,11660023,"👥 Cultura e EquipeA cultura da Wyntech é descrita como estratégica e técnica, com uma equipe formada por profissionais qualificados e especializados em diversas áreas da TI. Todos compartilham uma visão estratégica comum, voltada para a excelência no atendimento e na entrega de soluções.Prestar atendimento em localidades nas quais não haja exigência de atendimento por profissionais dos perfis C3 e C5;Atuar para garantir o alcance e a manutenção dos adequados níveis de serviço;Executar as ativida"
Suporte/Infra,Júnior,ANALISTA DE SUPORTE TÉCNICO JR.,Grupo Khronos,linkedin,"São José, SC",Não informado,2026-06-26,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-jr-at-grupo-khronos-4430629183,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4430629183,
Suporte/Infra,Júnior,Analista De Suporte Tecnico Junior Volante C4 - Governadorvaladares - Tjmg,Wyntech Serviços em Informática,linkedin,"Governador Valadares, MG",Não informado,2026-07-18,https://br.linkedin.com/jobs/view/analista-de-suporte-tecnico-junior-volante-c4-governadorvaladares-tjmg-at-wyntech-servi%C3%A7os-em-inform%C3%A1tica-4442491089,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4442491089,
Suporte/Infra,Júnior,Analista De Suporte Tecnico Junior Volante C4 - Patos Deminas - Tjmg,Wyntech Serviços em Informática,linkedin,"Patos de Minas, MG",Não informado,2026-07-18,https://br.linkedin.com/jobs/view/analista-de-suporte-tecnico-junior-volante-c4-patos-deminas-tjmg-at-wyntech-servi%C3%A7os-em-inform%C3%A1tica-4442487262,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4442487262,
Suporte/Infra,Júnior,Analista De Suporte Tecnico Junior Volante C4 - Poços Decaldas - Tjmg,Wyntech Serviços em Informática,linkedin,"Belo Horizonte, MG",Não informado,2026-07-18,https://br.linkedin.com/jobs/view/analista-de-suporte-tecnico-junior-volante-c4-po%C3%A7os-decaldas-tjmg-at-wyntech-servi%C3%A7os-em-inform%C3%A1tica-4442493063,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4442493063,
Suporte/Infra,Júnior,Analista De Suporte Tecnico Junior Volante C4 - São João Delrei - Tjmg,Wyntech Serviços em Informática,linkedin,"Minas Gerais, Brasil",Não informado,2026-07-22,https://br.linkedin.com/jobs/view/analista-de-suporte-tecnico-junior-volante-c4-s%C3%A3o-jo%C3%A3o-delrei-tjmg-at-wyntech-servi%C3%A7os-em-inform%C3%A1tica-4443999343,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4443999343,
Suporte/Infra,Júnior,Analista Júnior de TI,Confidencial,vagas,Rio de Janeiro / RJ A empresa aceita candidaturas de Rio de Janeiro e cidades próximas,Não informado,07/07/2026,https://www.vagas.com.br/vagas/v2824245/analista-junior-de-ti,"Hardware, Redes/TCP-IP, VPN",8.0,"manutencao de computadores, suporte tecnico, chamados, suporte, redes",analista de sistemas junior,2824245,"Descrição: Prestar atendimento e suporte técnico de primeiro nível (N1) aos usuários, de forma presencial TI.Executar atividades de instalação, configuração e manutenção de computadores, notebooks, além de prestar suporte à infraestrutura de redes, VPN, Wi-Fi e acesso remoto.Registrar, acompanhar e solucionar chamados técnicos Tecnologia da In..."
Suporte/Infra,Júnior,Analista de Sistemas Júnior,Globo Pharma,gupy,"São José da Lapa, Minas Gerais",Presencial,2026-07-03,https://globopharma.gupy.io/job/eyJqb2JJZCI6MTE1ODE1MzQsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"SAP, SQL, SQL Server, Service Desk",14.0,"suporte tecnico, service desk, helpdesk, chamados, suporte",analista de sistemas junior,11581534,"Você já pensou em trabalhar em uma Indústria que, através dos seus produtos, promove a saúde e o bem estar dos seus clientes? Então vem trabalhar com a gente na Globo Pharma!Responsabilidades e atribuiçõesSuporte ao Usuário: Prestar atendimento de N1/N2 aos usuários do ecossistema SAP B1, sanando dúvidas operacionais e corrigindo falhas do dia a dia.Levantamento de Requisitos: Apoiar na identificação de gargalos operacionais e desenhar melhorias de processos dentro do ERP.Configurações e Cadastr"
Suporte/Infra,Júnior,Analista de Sistemas Júnior | Tubarão/SC,Vialaser Depilação,gupy,"Tubarão, Santa Catarina",Presencial,2026-07-15,https://vialaserdepilacao.gupy.io/job/eyJqb2JJZCI6MTE2NDYyNDIsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Metodologias Ágeis, Office 365, PostgreSQL, Redes/TCP-IP, Windows",11.0,"infraestrutura de ti, suporte tecnico, chamados, suporte, redes",analista de sistemas junior,11646242,"Buscamos um(a) Analista de Sustentação de Sistemas para atuar na sustentação dos sistemas corporativos e no suporte técnico aos usuários, garantindo a continuidade das operações e a qualidade dos serviços de TI.Responsabilidades e atribuiçõesDiferenciais:- Experiência em empresas de desenvolvimento de software.- Experiência com suporte técnico ou sustentação de sistemas.- Conhecimento em PostgreSQL.- Conhecimentos em ambientes Windows e Microsoft 365.- Noções de infraestrutura de TI, redes e ger"
Suporte/Infra,Júnior,Analista de Suporte Junior - ERP,Grupo Softgran,linkedin,"Dourados, MS",Não informado,2026-05-30,https://br.linkedin.com/jobs/view/analista-de-suporte-junior-erp-at-grupo-softgran-4418344364,,12.0,analista de suporte(t),suporte tecnico junior,4418344364,
Suporte/Infra,Júnior,Analista de Suporte N1 Junior - Canasvieiras,sim.digital | Florianópolis e Serra Gaúcha,linkedin,"Florianópolis, SC",Não informado,2026-06-30,https://br.linkedin.com/jobs/view/analista-de-suporte-n1-junior-canasvieiras-at-sim-digital-florian%C3%B3polis-e-serra-ga%C3%BAcha-4434908585,,12.0,analista de suporte(t),suporte tecnico junior,4434908585,
Suporte/Infra,Júnior,Analista de Suporte Técnico ERP Júnior/Pleno,Areco,linkedin,"Valinhos, SP",Não informado,2026-07-11,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-erp-j%C3%BAnior-pleno-at-areco-4438386614,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4438386614,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior,OndeTrabalhar,linkedin,"Campinas, SP",Não informado,2026-07-30,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-at-ondetrabalhar-4446706664,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4446706664,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior,Associated Nerd Global,linkedin,"São Paulo, SP",Não informado,2026-07-11,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-at-associated-nerd-global-4438384687,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4438384687,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior - São Paulo/SP,OndeTrabalhar,linkedin,"São Paulo, SP",Não informado,2026-07-30,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-s%C3%A3o-paulo-sp-at-ondetrabalhar-4446919110,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4446919110,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior - Telecom,L5 Networks,linkedin,São Paulo e Região,Não informado,2026-06-18,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-telecom-at-l5-networks-4430424118,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4430424118,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior I,WebPic,linkedin,"Salvador, BA",Não informado,2026-07-20,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-i-at-webpic-4442792589,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4442792589,
Suporte/Infra,Júnior,Analista de Suporte Técnico Júnior | TI,TOTVS,linkedin,"São Paulo, SP",Não informado,2026-07-24,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-j%C3%BAnior-ti-at-totvs-4441840005,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4441840005,
Suporte/Infra,Júnior,Analista de Suporte Técnico de Redes - Junior,LV Network - Soluções em Telecomunicações,linkedin,Brasil,Não informado,2026-04-15,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-de-redes-junior-at-lv-network-solu%C3%A7%C3%B5es-em-telecomunica%C3%A7%C3%B5es-4402094153,Redes/TCP-IP,27.0,"analista de suporte(t), suporte tecnico(t), redes(t)",suporte tecnico junior,4402094153,
Suporte/Infra,Júnior,Analista de Suporte Técnico de TI Júnior,Carbigdata,linkedin,"São Paulo, SP",Não informado,2026-07-29,https://br.linkedin.com/jobs/view/analista-de-suporte-t%C3%A9cnico-de-ti-j%C3%BAnior-at-carbigdata-4446885585,,24.0,"analista de suporte(t), suporte tecnico(t)",suporte tecnico junior,4446885585,
Suporte/Infra,Júnior,Analista de Suporte de TI Jr,Hire Now Company ®,linkedin,"Abaeté, MG",Não informado,2026-07-17,https://br.linkedin.com/jobs/view/analista-de-suporte-de-ti-jr-at-hire-now-company-%C2%AE-4442168352,,24.0,"analista de suporte(t), suporte de ti(t)",suporte tecnico junior,4442168352,
Suporte/Infra,Júnior,Analista de Suporte de TI Junior,Jobbol,linkedin,"São José dos Campos, SP",Não informado,2026-06-05,https://br.linkedin.com/jobs/view/analista-de-suporte-de-ti-junior-at-jobbol-4424901455,,24.0,"analista de suporte(t), suporte de ti(t)",suporte tecnico junior,4424901455,
Suporte/Infra,Júnior,Assistente de Suporte Técnico Júnior,Pantheon Inc,linkedin,"Barueri, SP",Não informado,2026-02-19,https://br.linkedin.com/jobs/view/assistente-de-suporte-t%C3%A9cnico-j%C3%BAnior-at-pantheon-inc-4374316339,,12.0,suporte tecnico(t),suporte tecnico junior,4374316339,
Suporte/Infra,Júnior,Assistente de Suporte Técnico Júnior Ii – Porto Alegre – RS,BuscarVagas - Empregos Brasil,linkedin,"Porto Alegre, RS",Não informado,2026-05-17,https://br.linkedin.com/jobs/view/assistente-de-suporte-t%C3%A9cnico-j%C3%BAnior-ii-%E2%80%93-porto-alegre-%E2%80%93-rs-at-buscarvagas-empregos-brasil-4412216443,,12.0,suporte tecnico(t),suporte tecnico junior,4412216443,
Suporte/Infra,Estágio,Banco de Talentos (estágio) - Setor de TI do Hospital Unimed de Araruama,Unimed Araruama,gupy,"Araruama, Rio de Janeiro",Presencial,2024-11-05,https://unimed-araruama.gupy.io/job/eyJqb2JJZCI6ODA3MzcyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,"Hardware, Metodologias Ágeis, Redes/TCP-IP",6.0,"suporte tecnico, hardware, redes",estagio ti,8073729,"O Hospital Unimed de Araruama, uma instituição de saúde líder na região, está em busca de profissionais talentosos para compor seu Banco de Talentos na área de TI.Valorizamos a diversidade e a inclusão, acreditando que cada membro desempenha um papel essencial em nosso sucesso.Se você é apaixonado por tecnologia e deseja contribuir em um ambiente que promove o desenvolvimento profissional contínuo, queremos conhecê-lo!Estamos sempre em busca de pessoas dedicadas que compartilhem nossos valores e"
Suporte/Infra,Júnior,Banco de Talentos: Técnico de Suporte Júnior,Spark Gestão de Talentos,gupy,"Palhoça, Santa Catarina",Presencial,2023-01-20,https://spark&984&inactive.gupy.io/job/eyJqb2JJZCI6Mzk1NTM1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal,,17.0,"tecnico de suporte(t), suporte tecnico, suporte",suporte tecnico junior,3955350,"Local de trabalho: Pedra Branca, Palhoça - Santa Catarina;De segunda a sexta das 8:00 ás 17:00;Aos sábados das 8:00 ás 12:00;Salário: R$ 2.080,00;Atualmente nossos principais benefícios são:- Vale alimentação ou refeição;- Vale combustível ou transporte;- Plano de saúde (GNDI);- Clube de vantagens;- 50% de desconto na mensalidade da internet (após 3 meses de experiência);- Day OFF (folga no dia do aniversário);- Convênio ACIP;- Máquina de café expresso;- Sala de descanso com vídeo game;- Premiaç"
Suporte/Infra,Estágio,ESTÁGIO EM TI (Suporte),Flamengo,gupy,"Rio de Janeiro, Rio de Janeiro",Presencial,2026-07-28,https://flamengo.gupy.io/job/eyJqb2JJZCI6MTE4NDI3ODYsInNvdXJjZSI6Imd1cHlfcG9ydGFsIn0=?jobBoardSource=gupy_portal,"Active Directory, Hardware, Office 365, Redes/TCP-IP, Service Desk, Windows",19.0,"active directory, suporte tecnico, service desk, help desk, chamados, hardware, suporte(t), redes",estagio ti,11842786,"Buscamos um(a) Estagiário(a) para auxiliar no suporte técnico de primeiro nível aos colaboradores, auxiliando no atendimento e registro de chamados, preparo de equipamentos e manutenção preventiva, contribuindo para o funcionamento eficiente dos recursos de tecnologia da informação.Responsabilidades e atribuiçõesAtender usuários por telefone, e-mail ou sistema de chamados, fornecendo suporte técnico de primeiro nível (N1);Apoiar colaboradores na redefinição de senhas, desbloqueio de contas e dúv"
Suporte/Infra,Júnior,Empresa Multinacional Seleciona: Analista de Suporte Júnior,Confidencial,vagas,Parauapebas / PA A empresa aceita candidaturas de Parauapebas e cidades próximas,Não informado,23/07/2026,https://www.vagas.com.br/vagas/v2826926/empresa-multinacional-seleciona-analista-de-suporte-junior,,12.0,analista de suporte(t),suporte tecnico junior,2826926,"que o nível tecnológico da BA esteja atualizado, conduzindo estudos e implementando procedimentos e técnicas"
Suporte/Infra,Estágio,Estagio -Análise e Desenvolvimento de Sistemas / Desenvolvimento de Sistemas / Redes de computadores,IEL/SC - Instituto Euvaldo Lodi de Santa Catarina,linkedin,"Criciúma, SC",Não informado,2026-07-22,https://br.linkedin.com/jobs/view/estagio-an%C3%A1lise-e-desenvolvimento-de-sistemas-desenvolvimento-de-sistemas-redes-de-computadores-at-iel-sc-4443185127,Redes/TCP-IP,3.0,redes(t),estagio tecnologia,4443185127,
